Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Price,Revenue,Region,Order_Month
O12278,C0582,25-04-2023,Headphones,Electronics,2,642,1284,East,2023-04
O12279,C0303,22-04-2023,Phone,Electronics,2,256,512,North,2023-04
O12280,C0221,18-12-2023,Headphones,Electronics,3,234,702,West,2023-12
O12281,C0070,20-04-2023,Monitor,Electronics,2,947,1894,East,2023-04
O12282,C0137,11-05-2023,Tablet,Electronics,1,492,492,South,2023-05
O12283,C0129,26-02-2023,Printer,Office,3,661,1983,North,2023-02
O12284,C0459,06-08-2023,Keyboard,Accessories,3,417,1251,West,2023-08
O12285,C0025,21-10-2023,Mouse,Accessories,3,491,1473,North,2023-10
O12286,C0066,22-02-2023,Printer,Office,3,483,1449,West,2023-02
O12287,C0042,14-04-2023,Phone,Electronics,3,217,651,North,2023-04
O12288,C0043,20-04-2023,Tablet,Electronics,3,331,993,East,2023-04
O12289,C0049,25-04-2023,Phone,Electronics,1,880,880,East,2023-04
O12290,C0071,07-01-2023,Laptop,Electronics,3,1035,3105,West,2023-01
O12291,C0213,30-06-2023,Printer,Office,3,1016,3048,South,2023-06
O12292,C0248,02-08-2023,Monitor,Electronics,3,746,2238,East,2023-08
O12293,C0516,29-03-2023,Laptop,Electronics,2,999,1998,East,2023-03
O12294,C0081,18-05-2023,Printer,Office,3,475,1425,North,2023-05
O12295,C0309,09-12-2023,Keyboard,Accessories,2,1199,2398,South,2023-12
O12296,C0020,18-02-2023,Tablet,Electronics,1,359,359,South,2023-02
O12297,C0003,15-09-2023,Mouse,Accessories,1,318,318,West,2023-09
O12298,C0133,08-11-2023,Keyboard,Accessories,2,862,1724,East,2023-11
O12299,C0414,25-01-2023,Phone,Electronics,3,318,954,North,2023-01
O12300,C0276,29-07-2023,Tablet,Electronics,3,774,2322,West,2023-07
O12301,C0566,28-07-2023,Mouse,Accessories,3,1130,3390,West,2023-07
O12302,C0374,31-10-2023,Monitor,Electronics,2,353,706,West,2023-10
O12303,C0279,06-12-2023,Keyboard,Accessories,2,979,1958,North,2023-12
O12304,C0154,30-08-2023,Mouse,Accessories,1,209,209,North,2023-08
O12305,C0168,02-08-2023,Keyboard,Accessories,1,825,825,South,2023-08
O12306,C0253,01-03-2023,Printer,Office,3,1193,3579,South,2023-03
O12307,C0593,16-10-2023,Laptop,Electronics,3,1094,3282,East,2023-10
O12308,C0132,20-11-2023,Phone,Electronics,2,597,1194,South,2023-11
O12309,C0030,25-04-2023,Tablet,Electronics,1,570,570,North,2023-04
O12310,C0237,23-01-2023,Tablet,Electronics,1,558,558,West,2023-01
O12311,C0230,17-04-2023,Keyboard,Accessories,1,1005,1005,West,2023-04
O12312,C0265,04-12-2023,Monitor,Electronics,3,1138,3414,North,2023-12
O12313,C0152,23-09-2023,Phone,Electronics,3,1012,3036,North,2023-09
O12314,C0343,26-08-2023,Monitor,Electronics,3,487,1461,East,2023-08
O12315,C0511,03-10-2023,Tablet,Electronics,1,917,917,West,2023-10
O12316,C0220,11-09-2023,Mouse,Accessories,1,55,55,North,2023-09
O12317,C0295,28-04-2023,Laptop,Electronics,3,668,2004,North,2023-04
O12318,C0566,28-08-2023,Printer,Office,1,643,643,South,2023-08
O12319,C0294,07-01-2023,Tablet,Electronics,1,214,214,South,2023-01
O12320,C0077,17-02-2023,Phone,Electronics,1,663,663,East,2023-02
O12321,C0445,25-03-2023,Phone,Electronics,3,258,774,South,2023-03
O12322,C0502,26-04-2023,Monitor,Electronics,2,514,1028,South,2023-04
O12323,C0091,22-02-2023,Monitor,Electronics,3,1009,3027,South,2023-02
O12324,C0156,02-01-2023,Tablet,Electronics,1,605,605,North,2023-01
O12325,C0058,11-09-2023,Laptop,Electronics,1,851,851,West,2023-09
O12326,C0075,16-10-2023,Monitor,Electronics,1,1108,1108,East,2023-10
O12327,C0304,08-03-2023,Headphones,Electronics,1,639,639,North,2023-03
O12328,C0220,21-06-2023,Headphones,Electronics,3,424,1272,South,2023-06
O12329,C0474,16-04-2023,Phone,Electronics,3,1159,3477,West,2023-04
O12330,C0065,26-05-2023,Printer,Office,3,1120,3360,South,2023-05
O12331,C0517,03-04-2023,Keyboard,Accessories,2,1139,2278,North,2023-04
O12332,C0434,07-12-2023,Phone,Electronics,2,182,364,South,2023-12
O12333,C0268,29-05-2023,Mouse,Accessories,1,208,208,South,2023-05
O12334,C0474,16-10-2023,Keyboard,Accessories,3,797,2391,South,2023-10
O12335,C0523,24-02-2023,Phone,Electronics,1,163,163,South,2023-02
O12336,C0272,30-05-2023,Laptop,Electronics,3,733,2199,South,2023-05
O12337,C0186,03-03-2023,Phone,Electronics,3,1083,3249,North,2023-03
O12338,C0171,01-08-2023,Printer,Office,2,884,1768,North,2023-08
O12339,C0068,05-10-2023,Phone,Electronics,2,76,152,West,2023-10
O12340,C0578,17-06-2023,Printer,Office,1,123,123,South,2023-06
O12341,C0237,03-08-2023,Printer,Office,2,898,1796,South,2023-08
O12342,C0376,17-04-2023,Keyboard,Accessories,2,710,1420,North,2023-04
O12343,C0290,02-03-2023,Tablet,Electronics,1,245,245,North,2023-03
O12344,C0563,21-02-2023,Monitor,Electronics,3,867,2601,South,2023-02
O12345,C0369,14-02-2023,Mouse,Accessories,2,57,114,West,2023-02
O12346,C0193,03-12-2023,Monitor,Electronics,3,1100,3300,North,2023-12
O12347,C0551,04-10-2023,Keyboard,Accessories,2,471,942,South,2023-10
O12348,C0525,12-06-2023,Mouse,Accessories,3,1194,3582,East,2023-06
O12349,C0324,22-06-2023,Keyboard,Accessories,2,428,856,West,2023-06
O12350,C0066,27-11-2023,Headphones,Electronics,1,1024,1024,North,2023-11
O12351,C0259,24-07-2023,Mouse,Accessories,2,502,1004,South,2023-07
O12352,C0344,17-01-2023,Headphones,Electronics,2,329,658,West,2023-01
O12353,C0194,29-05-2023,Phone,Electronics,2,733,1466,East,2023-05
O12354,C0221,22-02-2023,Printer,Office,3,78,234,North,2023-02
O12355,C0494,25-06-2023,Mouse,Accessories,1,125,125,South,2023-06
O12356,C0175,22-08-2023,Mouse,Accessories,1,329,329,North,2023-08
O12357,C0451,18-11-2023,Tablet,Electronics,3,1067,3201,South,2023-11
O12358,C0036,21-08-2023,Monitor,Electronics,1,891,891,West,2023-08
O12359,C0426,13-02-2023,Keyboard,Accessories,1,255,255,East,2023-02
O12360,C0467,05-12-2023,Laptop,Electronics,2,654,1308,South,2023-12
O12361,C0470,21-01-2023,Monitor,Electronics,3,556,1668,West,2023-01
O12362,C0414,10-10-2023,Printer,Office,2,669,1338,East,2023-10
O12363,C0505,03-10-2023,Tablet,Electronics,2,386,772,West,2023-10
O12364,C0224,24-06-2023,Monitor,Electronics,3,1027,3081,East,2023-06
O12365,C0547,14-01-2023,Laptop,Electronics,2,290,580,East,2023-01
O12366,C0410,03-01-2023,Monitor,Electronics,3,774,2322,East,2023-01
O12367,C0495,26-04-2023,Printer,Office,3,796,2388,West,2023-04
O12368,C0142,27-03-2023,Printer,Office,3,1070,3210,West,2023-03
O12369,C0573,18-01-2023,Keyboard,Accessories,1,59,59,South,2023-01
O12370,C0178,23-12-2023,Laptop,Electronics,1,689,689,South,2023-12
O12371,C0327,22-12-2023,Monitor,Electronics,3,597,1791,North,2023-12
O12372,C0285,26-11-2023,Headphones,Electronics,2,798,1596,South,2023-11
O12373,C0600,09-11-2023,Printer,Office,1,427,427,South,2023-11
O12374,C0575,24-08-2023,Keyboard,Accessories,3,52,156,West,2023-08
O12375,C0530,21-03-2023,Keyboard,Accessories,1,324,324,East,2023-03
O12376,C0255,06-05-2023,Headphones,Electronics,1,378,378,East,2023-05
O12377,C0245,02-12-2023,Printer,Office,2,266,532,East,2023-12
O12378,C0511,24-07-2023,Phone,Electronics,2,383,766,North,2023-07
O12379,C0227,02-05-2023,Mouse,Accessories,1,949,949,West,2023-05
O12380,C0257,17-01-2023,Headphones,Electronics,2,507,1014,West,2023-01
O12381,C0201,28-02-2023,Laptop,Electronics,1,998,998,East,2023-02
O12382,C0331,24-09-2023,Laptop,Electronics,3,448,1344,West,2023-09
O12383,C0355,13-03-2023,Mouse,Accessories,2,965,1930,South,2023-03
O12384,C0147,23-11-2023,Laptop,Electronics,3,339,1017,East,2023-11
O12385,C0508,22-12-2023,Phone,Electronics,2,1176,2352,North,2023-12
O12386,C0109,14-12-2023,Monitor,Electronics,1,875,875,South,2023-12
O12387,C0273,17-05-2023,Tablet,Electronics,1,1100,1100,West,2023-05
O12388,C0316,01-01-2023,Monitor,Electronics,2,215,430,West,2023-01
O12389,C0483,13-06-2023,Laptop,Electronics,1,112,112,North,2023-06
O12390,C0152,12-05-2023,Keyboard,Accessories,1,271,271,South,2023-05
O12391,C0202,15-05-2023,Keyboard,Accessories,1,245,245,South,2023-05
O12392,C0504,22-05-2023,Monitor,Electronics,2,1130,2260,South,2023-05
O12393,C0106,14-06-2023,Printer,Office,3,689,2067,East,2023-06
O12394,C0228,20-03-2023,Mouse,Accessories,1,139,139,West,2023-03
O12395,C0246,29-09-2023,Monitor,Electronics,2,943,1886,East,2023-09
O12396,C0435,18-01-2023,Headphones,Electronics,1,1189,1189,South,2023-01
O12397,C0056,20-03-2023,Tablet,Electronics,1,1089,1089,East,2023-03
O12398,C0278,10-04-2023,Tablet,Electronics,1,566,566,South,2023-04
O12399,C0503,27-03-2023,Monitor,Electronics,1,449,449,West,2023-03
O12400,C0174,16-04-2023,Printer,Office,3,1152,3456,North,2023-04
O12401,C0071,08-12-2023,Mouse,Accessories,1,1154,1154,South,2023-12
O12402,C0047,20-03-2023,Monitor,Electronics,3,95,285,South,2023-03
O12403,C0505,19-09-2023,Monitor,Electronics,2,505,1010,West,2023-09
O12404,C0489,06-02-2023,Phone,Electronics,2,1176,2352,South,2023-02
O12405,C0296,17-04-2023,Monitor,Electronics,3,446,1338,West,2023-04
O12406,C0288,13-07-2023,Phone,Electronics,2,1156,2312,West,2023-07
O12407,C0459,16-10-2023,Monitor,Electronics,3,781,2343,West,2023-10
O12408,C0104,03-02-2023,Phone,Electronics,2,514,1028,South,2023-02
O12409,C0592,21-05-2023,Mouse,Accessories,2,374,748,South,2023-05
O12410,C0560,28-03-2023,Mouse,Accessories,3,112,336,West,2023-03
O12411,C0411,11-10-2023,Monitor,Electronics,2,835,1670,South,2023-10
O12412,C0540,27-12-2023,Printer,Office,1,782,782,North,2023-12
O12413,C0307,17-03-2023,Monitor,Electronics,1,511,511,North,2023-03
O12414,C0569,06-11-2023,Phone,Electronics,1,81,81,West,2023-11
O12415,C0056,06-10-2023,Printer,Office,2,1041,2082,North,2023-10
O12416,C0249,05-07-2023,Printer,Office,2,1028,2056,South,2023-07
O12417,C0273,09-09-2023,Keyboard,Accessories,2,157,314,East,2023-09
O12418,C0113,17-06-2023,Mouse,Accessories,2,254,508,North,2023-06
O12419,C0227,16-01-2023,Monitor,Electronics,1,908,908,West,2023-01
O12420,C0553,17-02-2023,Phone,Electronics,3,1074,3222,East,2023-02
O12421,C0128,29-07-2023,Tablet,Electronics,1,210,210,East,2023-07
O12422,C0030,14-02-2023,Tablet,Electronics,3,512,1536,West,2023-02
O12423,C0337,15-12-2023,Mouse,Accessories,1,639,639,West,2023-12
O12424,C0312,22-02-2023,Printer,Office,1,384,384,West,2023-02
O12425,C0249,21-04-2023,Keyboard,Accessories,2,435,870,South,2023-04
O12426,C0376,31-07-2023,Phone,Electronics,3,1120,3360,East,2023-07
O12427,C0297,04-11-2023,Phone,Electronics,2,494,988,East,2023-11
O12428,C0066,07-10-2023,Monitor,Electronics,2,972,1944,South,2023-10
O12429,C0317,21-11-2023,Tablet,Electronics,1,1011,1011,South,2023-11
O12430,C0059,15-01-2023,Headphones,Electronics,2,988,1976,East,2023-01
O12431,C0354,04-02-2023,Laptop,Electronics,1,248,248,South,2023-02
O12432,C0471,19-01-2023,Monitor,Electronics,2,848,1696,West,2023-01
O12433,C0147,25-06-2023,Printer,Office,3,397,1191,East,2023-06
O12434,C0103,01-05-2023,Printer,Office,3,1009,3027,East,2023-05
O12435,C0367,29-01-2023,Keyboard,Accessories,1,91,91,South,2023-01
O12436,C0485,08-07-2023,Tablet,Electronics,1,63,63,West,2023-07
O12437,C0548,06-02-2023,Mouse,Accessories,3,913,2739,West,2023-02
O12438,C0595,08-06-2023,Keyboard,Accessories,3,684,2052,South,2023-06
O12439,C0556,09-03-2023,Laptop,Electronics,2,1156,2312,West,2023-03
O12440,C0132,29-10-2023,Laptop,Electronics,3,1095,3285,East,2023-10
O12441,C0395,30-04-2023,Phone,Electronics,3,848,2544,South,2023-04
O12442,C0021,20-04-2023,Printer,Office,2,294,588,South,2023-04
O12443,C0008,24-11-2023,Phone,Electronics,2,1036,2072,East,2023-11
O12444,C0361,28-03-2023,Phone,Electronics,3,560,1680,West,2023-03
O12445,C0220,24-03-2023,Headphones,Electronics,3,455,1365,East,2023-03
O12446,C0189,22-03-2023,Monitor,Electronics,1,57,57,West,2023-03
O12447,C0346,17-12-2023,Laptop,Electronics,3,735,2205,West,2023-12
O12448,C0200,08-02-2023,Headphones,Electronics,3,351,1053,West,2023-02
O12449,C0468,28-06-2023,Headphones,Electronics,1,1150,1150,North,2023-06
O12450,C0152,13-06-2023,Mouse,Accessories,1,325,325,South,2023-06
O12451,C0310,11-12-2023,Phone,Electronics,1,687,687,South,2023-12
O12452,C0219,26-07-2023,Tablet,Electronics,3,121,363,North,2023-07
O12453,C0020,07-03-2023,Monitor,Electronics,2,318,636,East,2023-03
O12454,C0429,14-06-2023,Mouse,Accessories,3,196,588,South,2023-06
O12455,C0132,08-12-2023,Keyboard,Accessories,2,63,126,East,2023-12
O12456,C0263,11-05-2023,Mouse,Accessories,3,789,2367,East,2023-05
O12457,C0024,28-09-2023,Laptop,Electronics,2,458,916,East,2023-09
O12458,C0081,01-10-2023,Keyboard,Accessories,2,951,1902,West,2023-10
O12459,C0208,23-10-2023,Headphones,Electronics,2,514,1028,East,2023-10
O12460,C0180,07-04-2023,Tablet,Electronics,1,927,927,East,2023-04
O12461,C0497,18-02-2023,Phone,Electronics,3,834,2502,West,2023-02
O12462,C0535,08-04-2023,Laptop,Electronics,2,165,330,West,2023-04
O12463,C0148,08-12-2023,Monitor,Electronics,3,743,2229,East,2023-12
O12464,C0579,17-10-2023,Tablet,Electronics,3,1178,3534,North,2023-10
O12465,C0222,09-12-2023,Keyboard,Accessories,1,990,990,East,2023-12
O12466,C0322,22-10-2023,Headphones,Electronics,1,127,127,North,2023-10
O12467,C0277,27-01-2023,Phone,Electronics,2,977,1954,South,2023-01
O12468,C0363,27-08-2023,Laptop,Electronics,3,873,2619,North,2023-08
O12469,C0230,28-01-2023,Keyboard,Accessories,2,105,210,West,2023-01
O12470,C0484,17-09-2023,Mouse,Accessories,2,90,180,North,2023-09
O12471,C0519,29-11-2023,Keyboard,Accessories,2,489,978,South,2023-11
O12472,C0590,27-06-2023,Printer,Office,3,958,2874,East,2023-06
O12473,C0277,18-01-2023,Printer,Office,1,757,757,East,2023-01
O12474,C0432,21-02-2023,Mouse,Accessories,1,855,855,West,2023-02
O12475,C0547,20-07-2023,Printer,Office,1,813,813,North,2023-07
O12476,C0379,05-09-2023,Headphones,Electronics,1,609,609,East,2023-09
O12477,C0576,08-01-2023,Laptop,Electronics,3,883,2649,South,2023-01
O12478,C0457,17-07-2023,Laptop,Electronics,2,817,1634,South,2023-07
O12479,C0527,27-06-2023,Mouse,Accessories,3,486,1458,East,2023-06
O12480,C0039,30-12-2023,Phone,Electronics,3,153,459,North,2023-12
O12481,C0047,05-02-2023,Mouse,Accessories,2,88,176,West,2023-02
O12482,C0065,16-08-2023,Mouse,Accessories,1,417,417,South,2023-08
O12483,C0181,26-03-2023,Printer,Office,1,805,805,East,2023-03
O12484,C0435,26-10-2023,Headphones,Electronics,3,676,2028,East,2023-10
O12485,C0453,01-09-2023,Printer,Office,3,161,483,North,2023-09
O12486,C0239,10-09-2023,Printer,Office,3,280,840,North,2023-09
O12487,C0422,30-10-2023,Tablet,Electronics,3,610,1830,West,2023-10
O12488,C0077,03-03-2023,Mouse,Accessories,2,271,542,East,2023-03
O12489,C0161,29-01-2023,Monitor,Electronics,2,174,348,South,2023-01
O12490,C0131,23-12-2023,Mouse,Accessories,3,155,465,West,2023-12
O12491,C0002,21-08-2023,Monitor,Electronics,1,825,825,North,2023-08
O12492,C0276,29-06-2023,Headphones,Electronics,2,1181,2362,North,2023-06
O12493,C0123,15-08-2023,Monitor,Electronics,3,224,672,South,2023-08
O12494,C0083,10-09-2023,Tablet,Electronics,1,477,477,South,2023-09
O12495,C0107,05-02-2023,Printer,Office,1,477,477,East,2023-02
O12496,C0468,21-07-2023,Keyboard,Accessories,1,314,314,North,2023-07
O12497,C0498,26-03-2023,Headphones,Electronics,1,945,945,North,2023-03
O12498,C0312,05-10-2023,Printer,Office,1,435,435,South,2023-10
O12499,C0593,22-12-2023,Headphones,Electronics,3,796,2388,North,2023-12
O12500,C0321,19-05-2023,Mouse,Accessories,1,1118,1118,South,2023-05
O12501,C0105,07-09-2023,Tablet,Electronics,3,752,2256,West,2023-09
O12502,C0442,13-05-2023,Keyboard,Accessories,2,900,1800,North,2023-05
O12503,C0305,22-08-2023,Headphones,Electronics,2,524,1048,North,2023-08
O12504,C0240,27-02-2023,Laptop,Electronics,2,397,794,East,2023-02
O12505,C0409,18-03-2023,Mouse,Accessories,1,75,75,North,2023-03
O12506,C0023,01-09-2023,Laptop,Electronics,1,823,823,South,2023-09
O12507,C0267,14-05-2023,Keyboard,Accessories,2,648,1296,East,2023-05
O12508,C0565,09-04-2023,Monitor,Electronics,3,499,1497,East,2023-04
O12509,C0220,12-04-2023,Tablet,Electronics,1,77,77,East,2023-04
O12510,C0511,13-10-2023,Mouse,Accessories,3,841,2523,South,2023-10
O12511,C0590,24-10-2023,Phone,Electronics,2,366,732,South,2023-10
O12512,C0525,12-12-2023,Headphones,Electronics,3,560,1680,West,2023-12
O12513,C0497,01-08-2023,Tablet,Electronics,2,58,116,West,2023-08
O12514,C0552,29-12-2023,Laptop,Electronics,1,489,489,West,2023-12
O12515,C0023,29-11-2023,Phone,Electronics,1,82,82,South,2023-11
O12516,C0590,02-12-2023,Monitor,Electronics,1,511,511,North,2023-12
O12517,C0346,12-07-2023,Keyboard,Accessories,2,408,816,West,2023-07
O12518,C0146,12-11-2023,Laptop,Electronics,3,805,2415,South,2023-11
O12519,C0111,18-04-2023,Monitor,Electronics,2,900,1800,East,2023-04
O12520,C0134,17-03-2023,Laptop,Electronics,2,1087,2174,West,2023-03
O12521,C0297,04-04-2023,Mouse,Accessories,2,363,726,North,2023-04
O12522,C0016,10-12-2023,Phone,Electronics,1,659,659,South,2023-12
O12523,C0066,09-03-2023,Phone,Electronics,2,336,672,North,2023-03
O12524,C0168,25-01-2023,Mouse,Accessories,3,1023,3069,East,2023-01
O12525,C0422,20-09-2023,Monitor,Electronics,2,935,1870,South,2023-09
O12526,C0161,10-06-2023,Keyboard,Accessories,3,537,1611,South,2023-06
O12527,C0540,10-04-2023,Keyboard,Accessories,2,490,980,South,2023-04
O12528,C0006,18-06-2023,Printer,Office,1,1165,1165,East,2023-06
O12529,C0559,09-04-2023,Mouse,Accessories,3,860,2580,South,2023-04
O12530,C0396,15-09-2023,Phone,Electronics,1,1188,1188,North,2023-09
O12531,C0214,21-08-2023,Headphones,Electronics,2,929,1858,East,2023-08
O12532,C0213,07-07-2023,Monitor,Electronics,3,417,1251,West,2023-07
O12533,C0231,20-07-2023,Printer,Office,3,54,162,North,2023-07
O12534,C0226,15-03-2023,Phone,Electronics,1,1061,1061,East,2023-03
O12535,C0152,12-08-2023,Laptop,Electronics,1,841,841,West,2023-08
O12536,C0504,29-08-2023,Laptop,Electronics,2,93,186,South,2023-08
O12537,C0598,12-02-2023,Headphones,Electronics,3,72,216,South,2023-02
O12538,C0532,19-04-2023,Printer,Office,3,224,672,North,2023-04
O12539,C0540,03-06-2023,Tablet,Electronics,1,947,947,East,2023-06
O12540,C0359,07-02-2023,Mouse,Accessories,3,439,1317,East,2023-02
O12541,C0500,06-07-2023,Tablet,Electronics,2,1111,2222,East,2023-07
O12542,C0068,16-08-2023,Mouse,Accessories,2,566,1132,East,2023-08
O12543,C0162,02-08-2023,Monitor,Electronics,1,1023,1023,South,2023-08
O12544,C0538,19-10-2023,Printer,Office,3,472,1416,East,2023-10
O12545,C0096,19-09-2023,Monitor,Electronics,2,1132,2264,South,2023-09
O12546,C0473,30-04-2023,Printer,Office,2,1016,2032,South,2023-04
O12547,C0146,12-01-2023,Laptop,Electronics,3,586,1758,East,2023-01
O12548,C0494,29-11-2023,Headphones,Electronics,1,1043,1043,South,2023-11
O12549,C0191,22-05-2023,Monitor,Electronics,2,986,1972,North,2023-05
O12550,C0566,16-09-2023,Laptop,Electronics,3,217,651,East,2023-09
O12551,C0531,17-10-2023,Printer,Office,3,793,2379,South,2023-10
O12552,C0302,03-07-2023,Phone,Electronics,2,224,448,North,2023-07
O12553,C0310,12-12-2023,Headphones,Electronics,2,868,1736,North,2023-12
O12554,C0432,06-09-2023,Keyboard,Accessories,3,844,2532,East,2023-09
O12555,C0186,19-06-2023,Laptop,Electronics,3,118,354,West,2023-06
O12556,C0274,25-10-2023,Phone,Electronics,1,715,715,East,2023-10
O12557,C0357,03-01-2023,Tablet,Electronics,1,773,773,South,2023-01
O12558,C0150,06-10-2023,Headphones,Electronics,3,305,915,East,2023-10
O12559,C0569,01-03-2023,Keyboard,Accessories,1,885,885,North,2023-03
O12560,C0567,27-07-2023,Printer,Office,1,1055,1055,East,2023-07
O12561,C0538,26-06-2023,Printer,Office,3,360,1080,East,2023-06
O12562,C0167,13-08-2023,Monitor,Electronics,1,896,896,North,2023-08
O12563,C0028,23-10-2023,Monitor,Electronics,1,285,285,East,2023-10
O12564,C0196,22-07-2023,Keyboard,Accessories,3,599,1797,North,2023-07
O12565,C0099,09-07-2023,Printer,Office,2,515,1030,West,2023-07
O12566,C0038,07-12-2023,Headphones,Electronics,1,1103,1103,West,2023-12
O12567,C0180,12-10-2023,Keyboard,Accessories,3,963,2889,West,2023-10
O12568,C0421,12-11-2023,Keyboard,Accessories,1,490,490,South,2023-11
O12569,C0385,10-11-2023,Tablet,Electronics,3,517,1551,East,2023-11
O12570,C0023,03-09-2023,Mouse,Accessories,3,966,2898,East,2023-09
O12571,C0372,14-11-2023,Monitor,Electronics,3,415,1245,East,2023-11
O12572,C0223,18-12-2023,Headphones,Electronics,3,76,228,South,2023-12
O12573,C0429,10-02-2023,Tablet,Electronics,3,464,1392,North,2023-02
O12574,C0079,24-07-2023,Tablet,Electronics,1,752,752,West,2023-07
O12575,C0142,08-09-2023,Keyboard,Accessories,2,523,1046,South,2023-09
O12576,C0555,30-04-2023,Phone,Electronics,1,863,863,West,2023-04
O12577,C0543,10-06-2023,Keyboard,Accessories,2,133,266,West,2023-06
O12578,C0052,14-02-2023,Mouse,Accessories,1,947,947,North,2023-02
O12579,C0380,19-08-2023,Phone,Electronics,1,916,916,South,2023-08
O12580,C0419,05-07-2023,Keyboard,Accessories,3,406,1218,North,2023-07
O12581,C0443,02-08-2023,Laptop,Electronics,2,1086,2172,West,2023-08
O12582,C0548,24-11-2023,Keyboard,Accessories,2,619,1238,North,2023-11
O12583,C0333,19-02-2023,Phone,Electronics,2,754,1508,East,2023-02
O12584,C0351,30-11-2023,Printer,Office,2,92,184,South,2023-11
O12585,C0575,19-01-2023,Mouse,Accessories,2,992,1984,East,2023-01
O12586,C0092,04-11-2023,Laptop,Electronics,1,86,86,North,2023-11
O12587,C0419,15-07-2023,Printer,Office,2,394,788,South,2023-07
O12588,C0472,27-07-2023,Mouse,Accessories,2,313,626,West,2023-07
O12589,C0576,12-01-2023,Mouse,Accessories,3,561,1683,South,2023-01
O12590,C0463,11-04-2023,Printer,Office,2,480,960,West,2023-04
O12591,C0348,06-09-2023,Monitor,Electronics,2,293,586,North,2023-09
O12592,C0043,17-11-2023,Keyboard,Accessories,3,1120,3360,South,2023-11
O12593,C0028,08-12-2023,Monitor,Electronics,1,193,193,South,2023-12
O12594,C0167,03-05-2023,Keyboard,Accessories,1,893,893,South,2023-05
O12595,C0357,21-04-2023,Mouse,Accessories,1,824,824,West,2023-04
O12596,C0024,26-01-2023,Tablet,Electronics,3,283,849,North,2023-01
O12597,C0017,02-09-2023,Phone,Electronics,2,571,1142,South,2023-09
O12598,C0009,27-03-2023,Phone,Electronics,1,167,167,East,2023-03
O12599,C0081,25-03-2023,Mouse,Accessories,1,76,76,East,2023-03
O12600,C0084,27-10-2023,Headphones,Electronics,3,141,423,East,2023-10
O12601,C0059,25-12-2023,Printer,Office,3,1050,3150,West,2023-12
O12602,C0062,21-09-2023,Keyboard,Accessories,1,391,391,North,2023-09
O12603,C0347,14-01-2023,Monitor,Electronics,2,305,610,West,2023-01
O12604,C0412,05-08-2023,Mouse,Accessories,1,806,806,West,2023-08
O12605,C0048,03-03-2023,Phone,Electronics,2,1090,2180,North,2023-03
O12606,C0162,15-08-2023,Headphones,Electronics,3,415,1245,North,2023-08
O12607,C0489,18-08-2023,Printer,Office,2,480,960,South,2023-08
O12608,C0590,27-09-2023,Phone,Electronics,1,617,617,South,2023-09
O12609,C0082,30-11-2023,Laptop,Electronics,3,1024,3072,South,2023-11
O12610,C0010,03-05-2023,Laptop,Electronics,2,1147,2294,West,2023-05
O12611,C0552,12-07-2023,Phone,Electronics,1,972,972,East,2023-07
O12612,C0441,26-09-2023,Laptop,Electronics,3,906,2718,West,2023-09
O12613,C0529,14-06-2023,Printer,Office,3,613,1839,North,2023-06
O12614,C0312,09-08-2023,Keyboard,Accessories,3,389,1167,West,2023-08
O12615,C0444,25-12-2023,Headphones,Electronics,2,349,698,West,2023-12
O12616,C0042,21-07-2023,Laptop,Electronics,1,810,810,South,2023-07
O12617,C0449,13-10-2023,Tablet,Electronics,1,513,513,South,2023-10
O12618,C0565,26-03-2023,Monitor,Electronics,1,580,580,North,2023-03
O12619,C0104,11-07-2023,Keyboard,Accessories,1,998,998,North,2023-07
O12620,C0549,22-11-2023,Laptop,Electronics,3,1154,3462,South,2023-11
O12621,C0374,20-10-2023,Phone,Electronics,3,289,867,East,2023-10
O12622,C0143,08-07-2023,Tablet,Electronics,3,737,2211,West,2023-07
O12623,C0046,05-04-2023,Tablet,Electronics,1,475,475,South,2023-04
O12624,C0459,22-07-2023,Printer,Office,1,1082,1082,North,2023-07
O12625,C0073,25-03-2023,Keyboard,Accessories,2,555,1110,East,2023-03
O12626,C0157,15-11-2023,Monitor,Electronics,2,967,1934,North,2023-11
O12627,C0203,09-05-2023,Monitor,Electronics,1,729,729,North,2023-05
O12628,C0318,01-07-2023,Phone,Electronics,1,1195,1195,East,2023-07
O12629,C0070,09-06-2023,Tablet,Electronics,2,455,910,West,2023-06
O12630,C0247,20-12-2023,Headphones,Electronics,2,544,1088,East,2023-12
O12631,C0194,04-11-2023,Tablet,Electronics,3,884,2652,North,2023-11
O12632,C0439,22-07-2023,Headphones,Electronics,2,330,660,West,2023-07
O12633,C0192,03-10-2023,Headphones,Electronics,3,166,498,South,2023-10
O12634,C0532,02-05-2023,Phone,Electronics,2,356,712,North,2023-05
O12635,C0537,18-06-2023,Printer,Office,2,919,1838,East,2023-06
O12636,C0127,03-01-2023,Monitor,Electronics,1,1190,1190,North,2023-01
O12637,C0528,22-09-2023,Monitor,Electronics,2,991,1982,East,2023-09
O12638,C0360,09-05-2023,Mouse,Accessories,2,485,970,West,2023-05
O12639,C0592,20-09-2023,Phone,Electronics,1,263,263,East,2023-09
O12640,C0303,27-09-2023,Phone,Electronics,2,435,870,East,2023-09
O12641,C0459,20-08-2023,Phone,Electronics,1,438,438,North,2023-08
